Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL,Count_Total_Asset,Count_Total_Liability,ActBal_Total_Asset,ActBal_Total_Liability,ActBal_Total,Debt_To_Balance,Inflow_Outflow_Ratio
1,56.0,176.0,1,-1,-1,-1,-1,-1,686.4396428571429,-1.0,-1.0,-1.0,-1.0,-1.0,107.71678571428572,107.71678571428572,2.0,2.0,80.92857142857143,80.92857142857143,0.0,0.0,78.75,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,686.4396428571429,0.0,686.4396428571429,0.0,1.3310105749036647
1,24.0,181.0,1,-1,-1,1,-1,-1,54.482142857142854,-1.0,-1.0,0.0,-1.0,-1.0,414.825,414.825,4.0,4.0,781.5925,781.5925,107.14285714285714,338.075,335.6246428571429,20.0,20.0,1.0,13.0,5.0,0.0,0.0,1.0,0.0,0.0,3.892857142857143,1.0,1.0,54.482142857142854,0.0,54.482142857142854,0.0,0.5307433214485255
0,67.0,86.0,1,-1,-1,-1,1,-1,14.712142857142856,-1.0,-1.0,-1.0,0.0,-1.0,336.90857142857146,335.73,6.0,4.0,1380.3103571428571,1377.9532142857145,71.42857142857143,642.8571428571429,236.24964285714285,13.0,9.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,3.5107142857142857,0.0,1.0,1.0,14.712142857142856,0.0,14.712142857142856,0.0,0.24408175265877605
0,36.0,151.0,1,-1,-1,-1,-1,-1,80.92857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,2098.15,2098.15,4.0,4.0,2136.1214285714286,2136.1214285714286,357.14285714285717,643.5857142857143,1130.1785714285713,23.0,23.0,1.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,80.92857142857143,0.0,80.92857142857143,0.0,0.9822241240381888
0,31.0,37.0,1,-1,-1,-1,-1,-1,459.59071428571434,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.8939285714285715,0.8939285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,459.59071428571434,0.0,459.59071428571434,0.0,0.0
1,21.0,52.0,1,1,1,1,1,-1,224.0717857142857,5.000357142857142,12033.395714285714,558.7092857142858,0.0,-1.0,17891.394642857143,9564.714285714286,12.0,3.0,16854.963571428572,4686.850357142857,357.14285714285717,639.7310714285715,1278.8071428571427,61.0,29.0,4.0,23.0,15.0,0.0,0.0,1.0,0.0,0.0,2.5535714285714284,3.0,2.0,12262.467857142858,558.7092857142858,11703.758571428572,0.047737594915062534,1.0614911486444247
1,34.0,23.0,1,-1,-1,-1,1,-1,49.75678571428572,-1.0,-1.0,-1.0,0.0,-1.0,409.7492857142857,407.36285714285714,6.0,2.0,1960.142857142857,1957.7857142857142,1857.142857142857,95.64285714285714,0.0,17.0,13.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,49.75678571428572,0.0,49.75678571428572,0.0,0.20904052172120954
0,24.0,14.0,1,-1,-1,-1,-1,-1,146.85392857142855,-1.0,-1.0,-1.0,-1.0,-1.0,107.14642857142857,107.14642857142857,2.0,2.0,205.57964285714283,205.57964285714283,189.80964285714285,0.0,0.0,9.0,9.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.868214285714286,1.0,-1.0,146.85392857142855,0.0,146.85392857142855,0.0,0.5211918191953118
0,49.0,44.0,1,-1,-1,-1,-1,-1,43.52321428571429,-1.0,-1.0,-1.0,-1.0,-1.0,1392.402857142857,1392.402857142857,3.0,3.0,1226.345357142857,1226.345357142857,0.0,0.0,121.92857142857143,6.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8939285714285715,0.0,1.0,-1.0,43.52321428571429,0.0,43.52321428571429,0.0,1.13540842952386
1,35.0,150.0,1,-1,1,-1,-1,-1,49.0575,-1.0,1171.0714285714287,-1.0,-1.0,-1.0,800.6507142857143,800.6507142857143,5.0,5.0,316.6928571428571,316.6928571428571,250.0,52.621428571428574,10.678571428571429,5.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,17.642857142857142,2.0,-1.0,1220.1289285714286,0.0,1220.1289285714286,0.0,2.5281615726381443
0,61.0,171.0,1,-1,-1,-1,-1,-1,983.3739285714286,-1.0,-1.0,-1.0,-1.0,-1.0,420.75892857142856,420.75892857142856,2.0,2.0,367.14285714285717,367.14285714285717,0.0,0.0,363.5357142857143,9.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,983.3739285714286,0.0,983.3739285714286,0.0,1.1460359890963998
1,26.0,9.0,1,-1,-1,-1,-1,-1,169.96964285714284,-1.0,-1.0,-1.0,-1.0,-1.0,0.00035714285714285714,0.00035714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.107142857142858,1.0,-1.0,169.96964285714284,0.0,169.96964285714284,0.0,357.14285714285717
1,26.0,151.0,1,-1,-1,1,1,2,21.936785714285715,-1.0,-1.0,0.0,1.1785714285714286,63.80321428571428,2284.4875,1621.3899999999999,23.0,14.0,3678.240357142857,2135.0964285714285,642.8571428571429,1120.1857142857143,805.3571428571429,55.0,23.0,7.0,18.0,8.0,0.0,0.0,1.0,0.0,0.0,22.607142857142858,1.0,4.0,21.936785714285715,64.9817857142857,-43.04499999999999,-1.5096245144362932,0.6210816253327821
1,31.0,26.0,1,-1,-1,1,-1,-1,23.49607142857143,-1.0,-1.0,0.0,-1.0,-1.0,1095.3032142857144,1095.3032142857144,2.0,2.0,787.8928571428571,787.8928571428571,785.7142857142857,0.0,0.0,5.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,30.697321428571428,0.0,0.0,1.0,1.0,23.49607142857143,0.0,23.49607142857143,0.0,1.3901677150208653
1,23.0,26.0,1,-1,-1,-1,-1,-1,591.2628571428571,-1.0,-1.0,-1.0,-1.0,-1.0,125.27499999999999,125.27499999999999,2.0,2.0,441.4642857142857,441.4642857142857,214.28571428571428,14.285714285714286,203.42857142857142,12.0,12.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,7.535714285714286,1.0,-1.0,591.2628571428571,0.0,591.2628571428571,0.0,0.2837715388766602
0,36.0,62.0,1,-1,-1,1,-1,-1,1097.7342857142858,-1.0,-1.0,0.0,-1.0,-1.0,0.0007142857142857143,0.0007142857142857143,1.0,1.0,224.00607142857143,224.00607142857143,0.0,93.86321428571429,126.75,5.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.392857142857143,0.0,1.0,1.0,1097.7342857142858,0.0,1097.7342857142858,0.0,3.188689067853184e-06
1,66.0,93.0,1,1,1,-1,-1,-1,352.82785714285717,5469.851071428571,833.2367857142857,-1.0,-1.0,-1.0,3404.1335714285715,545.7589285714286,5.0,3.0,873.7171428571429,873.7171428571429,89.28571428571429,462.7528571428571,320.42857142857144,21.0,21.0,2.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,6655.915714285714,0.0,6655.915714285714,0.0,3.8961505967486936
0,26.0,152.0,1,-1,-1,-1,-1,-1,13775.455,-1.0,-1.0,-1.0,-1.0,-1.0,1967.9007142857142,1967.9007142857142,2.0,2.0,1650.6210714285714,1650.6210714285714,332.14285714285717,174.37107142857144,1123.3214285714287,29.0,29.0,3.0,11.0,10.0,1.0,0.0,0.0,3.3466071428571427,0.0,0.0,1.0,-1.0,13775.455,0.0,13775.455,0.0,1.1922183396037267
0,31.0,150.0,1,-1,-1,-1,-1,-1,107.2625,-1.0,-1.0,-1.0,-1.0,-1.0,20647.720714285715,20647.720714285715,13.0,13.0,35196.56642857143,35196.56642857143,0.0,1745.1371428571426,30069.696428571428,64.0,64.0,0.0,31.0,23.0,0.0,1.0,1.0,0.0,16.52357142857143,12.75,1.0,-1.0,107.2625,0.0,107.2625,0.0,0.5866401984296379
0,32.0,151.0,1,1,1,1,-1,-1,3612.059285714286,1628.4907142857141,1218.6610714285714,0.0,-1.0,-1.0,11553.494642857142,11537.646071428573,7.0,4.0,11369.861785714285,11356.881785714286,0.0,16.12035714285714,11324.483928571428,17.0,16.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6459.211071428572,0.0,6459.211071428572,0.0,1.0161508433072979
1,43.0,124.0,1,-1,-1,-1,-1,-1,50.341071428571425,-1.0,-1.0,-1.0,-1.0,-1.0,362.8582142857143,362.8582142857143,3.0,3.0,362.0364285714286,362.0364285714286,217.85714285714286,50.28642857142857,92.46428571428571,19.0,19.0,7.0,7.0,4.0,1.0,0.0,0.0,0.28232142857142856,0.0,0.0,1.0,-1.0,50.341071428571425,0.0,50.341071428571425,0.0,1.002269895091106
0,26.0,8.0,1,-1,-1,-1,-1,-1,2163.824642857143,-1.0,-1.0,-1.0,-1.0,-1.0,1272.2310714285716,1272.2310714285716,8.0,8.0,1317.642857142857,1317.642857142857,207.14285714285714,165.92857142857142,941.6071428571429,13.0,13.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2163.824642857143,0.0,2163.824642857143,0.0,0.9655355877097903
1,37.0,35.0,1,-1,-1,-1,-1,-1,3871.886785714286,-1.0,-1.0,-1.0,-1.0,-1.0,473.5410714285714,473.5410714285714,2.0,2.0,1007.1392857142857,1007.1392857142857,535.7142857142857,178.10357142857143,290.82142857142856,17.0,17.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,3871.886785714286,0.0,3871.886785714286,0.0,0.4701842909668062
0,49.0,64.0,1,-1,-1,-1,-1,-1,70.54857142857142,-1.0,-1.0,-1.0,-1.0,-1.0,8.143214285714285,8.143214285714285,2.0,2.0,42.42857142857143,42.42857142857143,17.857142857142858,24.571428571428573,0.0,9.0,9.0,2.0,7.0,0.0,1.0,0.0,0.0,1.2494642857142857,0.0,0.0,1.0,-1.0,70.54857142857142,0.0,70.54857142857142,0.0,0.19192760490406316
1,72.0,179.0,2,-1,-1,-1,-1,-1,3024.1453571428574,-1.0,-1.0,-1.0,-1.0,-1.0,0.0035714285714285718,0.0035714285714285718,1.0,1.0,107.60714285714286,107.60714285714286,107.14285714285714,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.664642857142858,2.0,-1.0,3024.1453571428574,0.0,3024.1453571428574,0.0,3.3189511805739686e-05
1,36.0,150.0,1,1,1,-1,-1,-1,51.971785714285716,19147.45464285714,11207.173214285713,-1.0,-1.0,-1.0,418.05071428571426,416.86285714285714,3.0,2.0,1020.282142857143,1020.282142857143,0.0,281.03214285714284,736.75,14.0,14.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,30406.599642857138,0.0,30406.599642857138,0.0,0.4097403025258164
0,34.0,67.0,1,-1,-1,-1,-1,-1,236.21785714285716,-1.0,-1.0,-1.0,-1.0,-1.0,354.6435714285714,354.6435714285714,4.0,4.0,341.8307142857143,341.8307142857143,257.14285714285717,0.0,82.18785714285715,7.0,7.0,2.0,0.0,4.0,1.0,0.0,0.0,2.2319642857142856,0.0,0.0,1.0,-1.0,236.21785714285716,0.0,236.21785714285716,0.0,1.0374830451738302
0,32.0,149.0,1,-1,-1,1,-1,-1,2250.3082142857143,-1.0,-1.0,0.0,-1.0,-1.0,203.2207142857143,202.70107142857142,8.0,7.0,1030.3964285714285,827.6982142857142,0.0,0.0,822.9285714285714,22.0,16.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,9.029642857142857,1.0,1.0,2250.3082142857143,0.0,2250.3082142857143,0.0,0.19722575549901666
1,32.0,151.0,1,-1,-1,-1,-1,-1,3641.432142857143,-1.0,-1.0,-1.0,-1.0,-1.0,507.9478571428572,507.9478571428572,2.0,2.0,436.53214285714284,436.53214285714284,0.0,61.175000000000004,364.82142857142856,10.0,10.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,3641.432142857143,0.0,3641.432142857143,0.0,1.1635978341816804
0,46.0,150.0,1,-1,-1,-1,-1,-1,137.52178571428573,-1.0,-1.0,-1.0,-1.0,-1.0,407.68142857142857,407.68142857142857,4.0,4.0,387.67857142857144,387.67857142857144,357.14285714285717,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,137.52178571428573,0.0,137.52178571428573,0.0,1.0515964965965268
1,35.0,22.0,1,1,-1,-1,-1,-1,1024.4442857142856,16727.635357142855,-1.0,-1.0,-1.0,-1.0,1394.6492857142857,1394.6482142857144,5.0,4.0,1577.5071428571428,1577.5071428571428,0.0,0.0,1178.5714285714287,4.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,8.936964285714286,4.25,0.0,2.0,-1.0,17752.07964285714,0.0,17752.07964285714,0.0,0.8840842915641233
1,45.0,149.0,1,-1,-1,1,-1,-1,0.0,-1.0,-1.0,641.1453571428572,-1.0,-1.0,608.755,608.755,3.0,3.0,782.6464285714285,782.6464285714285,178.57142857142858,0.0,251.32142857142858,12.0,12.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,641.1453571428572,-641.1453571428572,-1.0000000015597088,0.7778161082691578
0,22.0,25.0,1,1,-1,-1,-1,-1,997.9667857142857,26797.119285714285,-1.0,-1.0,-1.0,-1.0,478.35035714285715,464.8385714285714,4.0,2.0,542.3214285714286,542.3214285714286,535.7142857142857,0.0,6.607142857142857,4.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,4.286785714285714,0.0,2.0,-1.0,27795.08607142857,0.0,27795.08607142857,0.0,0.88204214522903
1,23.0,99.0,1,-1,-1,-1,-1,-1,1743.7385714285715,-1.0,-1.0,-1.0,-1.0,-1.0,417.55821428571426,416.63714285714286,3.0,2.0,640.2621428571429,639.1785714285714,535.7142857142857,0.0,101.92857142857143,6.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1743.7385714285715,0.0,1743.7385714285715,0.0,0.6521675821253631
0,19.0,89.0,1,1,1,-1,-1,-1,2741.8989285714283,1750.5525,563.3707142857143,-1.0,-1.0,-1.0,2.152857142857143,0.003928571428571429,2.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.535714285714286,0.0,3.0,-1.0,5055.822142857143,0.0,5055.822142857143,0.0,1.095999442036648
1,48.0,251.0,1,-1,-1,-1,-1,-1,7.145714285714286,-1.0,-1.0,-1.0,-1.0,-1.0,71.43249999999999,71.43249999999999,2.0,2.0,34.13785714285714,34.13785714285714,0.0,9.137857142857143,25.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,7.392857142857143,24.797500000000003,1.0,-1.0,7.145714285714286,0.0,7.145714285714286,0.0,2.092471639581941
0,41.0,52.0,1,-1,-1,1,1,1,153.9807142857143,-1.0,-1.0,803.7907142857142,983.7857142857143,9501.474642857142,1153.4210714285714,1079.0414285714285,15.0,8.0,1679.3971428571429,1405.4782142857143,203.57142857142858,26.785714285714285,1038.642857142857,29.0,18.0,3.0,3.0,5.0,1.0,0.0,0.0,0.14482142857142857,0.0,0.0,1.0,3.0,153.9807142857143,11289.05107142857,-11135.070357142857,-1.013828445655107,0.6868066172718742
1,33.0,181.0,1,-1,-1,-1,-1,-1,414.7292857142857,-1.0,-1.0,-1.0,-1.0,-1.0,357.1457142857143,357.1457142857143,2.0,2.0,132.82142857142858,132.82142857142858,0.0,132.82142857142858,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.637857142857143,0.0,0.0,1.0,-1.0,414.7292857142857,0.0,414.7292857142857,0.0,2.6889163551251256
0,23.0,152.0,1,-1,-1,-1,-1,-1,3758.344285714286,-1.0,-1.0,-1.0,-1.0,-1.0,0.007857142857142858,0.007857142857142858,1.0,1.0,654.5985714285714,654.5985714285714,235.71428571428572,302.9557142857143,113.75,14.0,14.0,1.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,8.321428571428571,1.0,-1.0,3758.344285714286,0.0,3758.344285714286,0.0,1.2002994183126201e-05
1,37.0,11.0,1,-1,-1,-1,-1,-1,4899.0482142857145,-1.0,-1.0,-1.0,-1.0,-1.0,573.8610714285714,573.8610714285714,2.0,2.0,634.8453571428571,634.8453571428571,0.0,0.0,631.4525,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.7610714285714286,0.8928571428571429,13.166785714285714,1.0,-1.0,4899.0482142857145,0.0,4899.0482142857145,0.0,0.9039383592680179
1,24.0,55.0,1,-1,-1,-1,-1,-1,50.730000000000004,-1.0,-1.0,-1.0,-1.0,-1.0,162.5007142857143,162.5007142857143,4.0,4.0,280.6092857142857,280.6092857142857,208.50607142857143,67.84642857142858,0.0,18.0,18.0,11.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.107142857142857,1.0,-1.0,50.730000000000004,0.0,50.730000000000004,0.0,0.5790995593498348
1,67.0,193.0,1,-1,-1,-1,-1,-1,778.5221428571429,-1.0,-1.0,-1.0,-1.0,-1.0,196.43178571428572,196.43178571428572,3.0,3.0,97.5,97.5,0.0,0.0,97.5,5.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,2.288392857142857,0.0,0.0,1.0,-1.0,778.5221428571429,0.0,778.5221428571429,0.0,2.0146849610215463
1,43.0,179.0,1,-1,-1,-1,-1,-1,54172.86928571429,-1.0,-1.0,-1.0,-1.0,-1.0,0.2017857142857143,0.2017857142857143,1.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.998214285714287,0.0,1.0,-1.0,54172.86928571429,0.0,54172.86928571429,0.0,0.1027272204297787
0,22.0,30.0,1,-1,-1,1,-1,-1,3.257142857142857,-1.0,-1.0,0.0,-1.0,-1.0,1353.2367857142856,1353.2367857142856,4.0,4.0,2878.437142857143,2878.437142857143,696.4285714285714,644.1871428571429,1533.107142857143,40.0,40.0,3.0,20.0,15.0,1.0,0.0,1.0,1.269642857142857,0.0,1.0714285714285714,1.0,1.0,3.257142857142857,0.0,3.257142857142857,0.0,0.4701290033733135
1,44.0,3.0,1,-1,1,-1,-1,-1,2102.5003571428574,-1.0,7975.683571428572,-1.0,-1.0,-1.0,14.300357142857143,14.300357142857143,2.0,2.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,10078.183928571429,0.0,10078.183928571429,0.0,7.280178111909326
1,28.0,8.0,1,-1,-1,-1,-1,2,2.6075000000000004,-1.0,-1.0,-1.0,-1.0,12567.025714285714,18412.146785714285,6387.828214285714,6.0,3.0,20090.50357142857,2230.1464285714287,235.71428571428572,568.3035714285714,425.0,26.0,22.0,3.0,10.0,1.0,0.0,1.0,1.0,0.0,17.31,12.425714285714287,1.0,2.0,2.6075000000000004,12567.025714285714,-12564.418214285713,-1.0002075305800664,0.9164601932120011
1,59.0,180.0,1,-1,1,1,-1,-1,33.43214285714286,-1.0,13680.277142857143,175.59964285714287,-1.0,-1.0,558.9314285714286,558.9314285714286,2.0,2.0,664.5357142857143,664.5357142857143,178.57142857142858,0.0,485.10714285714283,10.0,10.0,1.0,0.0,8.0,1.0,0.0,0.0,3.490535714285714,0.0,0.0,2.0,1.0,13713.709285714285,175.59964285714287,13538.109642857142,0.01297076530450619,0.8410856116756921
0,44.0,232.0,1,1,1,-1,-1,-1,9.055,191.30928571428572,0.0,-1.0,-1.0,-1.0,637.1457142857143,635.9525,5.0,4.0,1283.0714285714287,1283.0714285714287,785.7142857142857,127.89285714285714,369.25,14.0,14.0,3.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,3.9285714285714284,3.0,-1.0,200.36428571428573,0.0,200.36428571428573,0.0,0.49657852213148695
1,37.0,44.0,1,-1,-1,-1,-1,-1,1054.8021428571428,-1.0,-1.0,-1.0,-1.0,-1.0,0.0014285714285714286,0.0014285714285714286,1.0,1.0,40.75,40.75,0.0,0.0,38.57142857142857,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1054.8021428571428,0.0,1054.8021428571428,0.0,3.5056966712011335e-05
1,29.0,150.0,1,-1,-1,-1,-1,-1,111.87035714285715,-1.0,-1.0,-1.0,-1.0,-1.0,1345.5739285714285,1345.5739285714285,4.0,4.0,1324.6389285714286,1324.6389285714286,821.4285714285714,214.38892857142858,285.14285714285717,20.0,20.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,111.87035714285715,0.0,111.87035714285715,0.0,1.0158043060132418
0,36.0,167.0,2,-1,-1,-1,-1,-1,2691.9957142857143,-1.0,-1.0,-1.0,-1.0,-1.0,309.04607142857145,309.04607142857145,3.0,3.0,302.6642857142857,302.6642857142857,239.28571428571428,63.378571428571426,0.0,19.0,19.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0,3.8225000000000002,0.0,2.0,-1.0,2691.9957142857143,0.0,2691.9957142857143,0.0,1.0210853575873329
0,26.0,209.0,1,-1,-1,-1,-1,-1,1963.8014285714287,-1.0,-1.0,-1.0,-1.0,-1.0,0.01892857142857143,0.01892857142857143,1.0,1.0,4.289285714285714,4.289285714285714,0.0,1.7892857142857144,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.214285714285714,1.0,-1.0,1963.8014285714287,0.0,1963.8014285714287,0.0,0.004412988146847061
0,30.0,135.0,1,-1,-1,1,1,-1,341.5514285714286,-1.0,-1.0,0.0,460.0892857142857,-1.0,68371.54214285714,66908.95107142857,10.0,3.0,64608.361428571436,64178.18535714286,0.0,425.67607142857145,61955.10392857143,45.0,21.0,0.0,20.0,16.0,0.0,1.0,0.0,0.0,25.040357142857143,0.0,1.0,2.0,341.5514285714286,460.0892857142857,-118.53785714285715,-3.88137005919699,1.0582460324022904
1,72.0,188.0,1,-1,-1,1,-1,-1,2860.8021428571433,-1.0,-1.0,0.0,-1.0,-1.0,1300.8382142857142,1300.8382142857142,4.0,4.0,1368.5357142857142,1368.5357142857142,1142.857142857143,0.0,221.64285714285714,12.0,12.0,3.0,0.0,8.0,0.0,1.0,0.0,0.0,3.392857142857143,0.0,1.0,1.0,2860.8021428571433,0.0,2860.8021428571433,0.0,0.9505328942139689
0,41.0,217.0,1,1,1,-1,-1,-1,1897.8360714285716,3104.5839285714287,3904.851785714286,-1.0,-1.0,-1.0,3469.452142857143,3457.1589285714285,8.0,6.0,1198.857857142857,1198.857857142857,0.0,0.0,1198.857857142857,8.0,8.0,0.0,0.0,8.0,1.0,1.0,0.0,9.385714285714286,3.5692857142857144,0.0,3.0,-1.0,8907.271785714285,0.0,8907.271785714285,0.0,2.893964550753038
0,83.0,24.0,1,-1,3,-1,-1,-1,10594.522500000001,-1.0,69777.20535714286,-1.0,-1.0,-1.0,2693.3825,2693.3825,6.0,6.0,2457.778214285714,2457.778214285714,0.0,128.81428571428572,2286.464285714286,14.0,14.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,80371.72785714286,0.0,80371.72785714286,0.0,1.0958606774398876
0,26.0,117.0,1,2,-1,-1,-1,-1,849.1971428571429,4113.770357142857,-1.0,-1.0,-1.0,-1.0,1.6575,0.029285714285714283,2.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,4962.967500000001,0.0,4962.967500000001,0.0,0.8438177522382353
0,22.0,126.0,1,1,2,-1,-1,-1,3060.9460714285715,7537.403214285715,2116.0714285714284,-1.0,-1.0,-1.0,0.1867857142857143,0.010714285714285714,2.0,1.0,124.38821428571428,124.38821428571428,0.0,0.0,121.85249999999999,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,12714.420714285716,0.0,12714.420714285716,0.0,0.0015016351336553523
1,78.0,55.0,1,-1,-1,1,1,1,1613.8460714285716,-1.0,-1.0,0.0,708.2582142857143,3261.6978571428567,950.7153571428571,907.2246428571428,5.0,3.0,911.9975000000001,904.3546428571428,535.7142857142857,44.104642857142856,239.07142857142858,29.0,25.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1613.8460714285716,3969.956071428571,-2356.109999999999,-1.6849621083538264,1.042453905959614
0,46.0,49.0,1,-1,-1,1,-1,-1,2430.9746428571425,-1.0,-1.0,0.0,-1.0,-1.0,957.4142857142857,643.4035714285714,13.0,11.0,977.4142857142857,643.4035714285714,171.42857142857142,0.0,153.71428571428572,21.0,11.0,3.0,0.0,5.0,1.0,0.0,0.0,2.3448214285714286,0.0,0.0,1.0,1.0,2430.9746428571425,0.0,2430.9746428571425,0.0,0.9795378466717192
1,65.0,80.0,1,-1,-1,-1,-1,-1,361.58964285714285,-1.0,-1.0,-1.0,-1.0,-1.0,378.07428571428574,378.07428571428574,2.0,2.0,433.0357142857143,433.0357142857143,107.14285714285714,0.0,322.64285714285717,8.0,8.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,361.58964285714285,0.0,361.58964285714285,0.0,0.8730787608704161
1,57.0,33.0,1,1,1,-1,-1,-1,7.576785714285714,52743.09071428572,0.0,-1.0,-1.0,-1.0,448.46714285714285,448.46500000000003,3.0,2.0,470.5285714285714,470.5285714285714,85.71428571428571,221.52857142857144,163.28571428571428,17.0,17.0,2.0,9.0,6.0,0.0,1.0,1.0,0.0,4.928571428571429,7.812142857142858,3.0,-1.0,52750.6675,0.0,52750.6675,0.0,0.9531135177242024
1,62.0,151.0,1,-1,-1,-1,-1,-1,2181.302142857143,-1.0,-1.0,-1.0,-1.0,-1.0,171.42964285714285,171.42964285714285,2.0,2.0,170.70357142857142,170.70357142857142,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5850000000000002,0.0,0.0,1.0,-1.0,2181.302142857143,0.0,2181.302142857143,0.0,1.004253399142395
1,27.0,97.0,1,-1,-1,-1,-1,-1,4466.422142857143,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.75,1.0,-1.0,4466.422142857143,0.0,4466.422142857143,0.0,0.0
1,40.0,76.0,1,2,1,-1,-1,-1,2841.414285714286,27797.979642857146,0.0,-1.0,-1.0,-1.0,226.26107142857146,214.29035714285715,3.0,2.0,173.92857142857142,173.92857142857142,0.0,0.0,173.5,4.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,36.785714285714285,0.0,4.0,-1.0,30639.393928571433,0.0,30639.393928571433,0.0,1.3008850027875198
